"Linear","GP","SingleCue","EqualWeighting","p"
-1.03411958375005,-1.02797843401452,-0.96674426042963,-0.741308958564259,2
-0.380807155420833,-0.381118310612962,-0.428065364158194,-0.676523391941919,2
-1.20834873916212,-1.21717271275777,-1.10720584996327,-0.852908487024499,2
-1.17784667610954,-1.17516537403572,-1.08288983755479,-0.751886187634266,2
-0.496479077059327,-0.492017879888336,-0.529653124545062,-0.678139348431315,2
-1.12321312376639,-1.12671344962853,-1.03762946750108,-0.740984451457035,2
-0.582782167054644,-0.583226246505228,-0.599670476856999,-0.662989474267619,2
-0.291453527439441,-0.292128477714285,-0.344591280049631,-0.877353369280518,2
-0.515288163449534,-0.513857743771132,-0.542904482373912,-0.761437116642944,2
-1.01387029305662,-1.01326499401487,-0.949530894802354,-0.771757769479186,2
-0.266888523003808,-0.270673190907752,-0.319173514941578,-0.611734668517993,2
-1.49952874866207,-1.50419970363909,-1.3307070614163,-0.563219646731826,2
-0.484630417732642,-0.491466413437615,-0.518032864229811,-0.567590024456753,2
-0.646347620164759,-0.640116918035665,-0.65377711891279,-0.613380872389527,2
-0.821071171549771,-0.82430568306769,-0.798064389824178,-0.625147557537795,2
-0.7646924209923,-0.762827599373952,-0.74971609891212,-0.753319851054844,2
-0.640768665951595,-0.638767096439501,-0.645599636096721,-0.647690359867214,2
-1.12229086926046,-1.12492731062177,-1.04041845173847,-0.72206927292849,2
-0.332952243699809,-0.340660453316221,-0.383009995438443,-0.696156800991804,2
-0.732841928362737,-0.73515187846282,-0.727646602849093,-0.63539912534876,2
-0.281903242277842,-0.28454592077808,-0.33550940923798,-0.635491572409522,2
-0.216511008235593,-0.215982017488302,-0.272293032533256,-0.65241787524357,2
-0.555637672423297,-0.558119278205364,-0.578871721491917,-0.693511749785941,2
-0.238245898915826,-0.237757339321104,-0.293809815827012,-0.879371311514272,2
-0.214029505085087,-0.214649037914859,-0.271112782809884,-0.669634153961918,2
-0.212869827273542,-0.212597320523537,-0.268804093243787,-0.627251525993945,2
-0.287412457848466,-0.289189993871114,-0.341044861917444,-0.682818827496999,2
-0.679811733010747,-0.680177669268436,-0.684046518140003,-0.691363969834167,2
-0.822569056924525,-0.826440587026349,-0.7971301575742,-0.730019338215955,2
-0.64644870096904,-0.646356622145289,-0.654408030333572,-0.865240002943952,2
-0.956643535622898,-0.948122595196004,-0.904618593027326,-0.704855859659919,2
-0.607115591980012,-0.605196932672667,-0.622663353735176,-0.65689911274387,2
-0.597053619405352,-0.597180802872639,-0.616536002294339,-0.828490714616507,2
-0.352685919813735,-0.352736493458976,-0.40087880561297,-0.660197578467467,2
-1.31180552316601,-1.31181220185505,-1.18457112166179,-0.822982139407384,2
-0.439754599508452,-0.438832330560835,-0.478828179897478,-0.702408211810489,2
-1.06132045937233,-1.05623632906075,-0.989196029106841,-0.691170973628331,2
-0.233742825381625,-0.232760042496251,-0.291100166078113,-0.859042680879056,2
-0.762023600658556,-0.75656390753864,-0.747432044732951,-0.656367277840611,2
-0.564489018353948,-0.564733073293749,-0.585409390309485,-0.656445310462789,2
-0.542687119696186,-0.541010502235984,-0.568810617771871,-0.62160421184429,2
-0.262463507927847,-0.260403321501982,-0.315309682761578,-0.682783220390228,2
-0.94100096301735,-0.931214997084268,-0.895589647688443,-0.635645271588836,2
-0.910446797383809,-0.917996748445442,-0.869932038095238,-0.741575807953715,2
-0.193240262799362,-0.192209788809407,-0.248943525396515,-0.622183713160193,2
-0.487584300304415,-0.481640950246294,-0.521395379410085,-0.629288712687188,2
-0.521238838809679,-0.519412466571801,-0.548984685809895,-0.631560651131075,2
-0.783306973700069,-0.779695014697018,-0.765778200903071,-0.667176031914273,2
-0.262368097241533,-0.259584366277714,-0.318711714014469,-0.603704564966696,2
-1.03497241533978,-1.02365558083804,-0.970432818216732,-0.7958462231069,2
-0.663901419814736,-0.664096179614123,-0.668319509837221,-0.604590206724934,2
-0.45912360361284,-0.458852845333995,-0.49536298364437,-0.591383832711578,2
-0.526807166169388,-0.528848347718438,-0.555071952163528,-0.649731819077844,2
-0.414036607319653,-0.408470219848837,-0.456704718339203,-0.665577758643372,2
-0.257374390293483,-0.259188685607329,-0.312583813478231,-0.616858262361996,2
-0.566772671102356,-0.558870890210683,-0.588437808610484,-0.572730611289225,2
-0.463889059184902,-0.466285350393605,-0.500676491647462,-0.670620490420132,2
