,Var1,participant_n,trial_n,ImageLeft,ImageRight,RewardLeft,RewardRight,MaxReward,MinReward,TotalReward,MaxPerformance,MinPerformance,responseKey,RT,response,PCorrectChoice,leftChoice,rightChoice,CumSum,CumPCorrect,SimChoice,SimReward,RandomPerformance,PCorrectChoiceSim,CumSum_sim,CumPCorrect_sim,loadings_left1,loadings_left2,loadings_left3,loadings_left4,loadings_left5,loadings_left6,loadings_left7,loadings_left8,loadings_left9,loadings_left10,loadings_left11,loadings_left12,loadings_left13,loadings_left14,loadings_right1,loadings_right2,loadings_right3,loadings_right4,loadings_right5,loadings_right6,loadings_right7,loadings_right8,loadings_right9,loadings_right10,loadings_right11,loadings_right12,loadings_right13,loadings_right14
322,322,participant_03,23,stimuli/corkboard.png,stimuli/showerhead.png,31,75,75,31,1262,1419,621,right,3734,correct,1,0,1,18,0.782608695652174,0,31,1081,0,14,0.608695652173913,0.662976741790772,0.20591627061367,0.0180002897977829,0.00331431697122753,1.33273863792419,0.484973579645157,0.0538679175078869,0.0224025715142488,0.0306923016905785,0.421170890331268,1.15124523639679,0.0366653837263584,0.0185857843607664,0.0115302465856075,1.63479053974152,0.0149783166125417,0.0353543274104595,0.373746186494827,0.203079909086227,0.00199118093587458,0.0159831922501326,0.0713424682617188,0.057504765689373,0.111442260444164,0.0504822842776775,1.35713970661163,0.553713440895081,0.305956244468689
323,323,participant_03,24,stimuli/railing.png,stimuli/hand.png,85,5,85,5,1347,1504,626,left,538,correct,1,1,0,19,0.791666666666667,0,85,1166,1,15,0.625,1.95180475711823,0.0275222603231668,0.0074088959954679,0.0333677716553211,0.301838666200638,0.00438196863979101,0.1759392619133,0.21773487329483,0.0141329756006598,0.00793021358549595,0.197888880968094,0.0507934167981148,0.0137609485536814,0.0307896453887224,0.483581215143204,0.343037754297256,0.644492566585541,1.2489767074585,0.000232012433116324,0.143179401755333,0.00525933131575584,0.0128342872485518,0.0156907867640257,0.0160405039787292,0.26969113945961,0.0232105646282434,0.0255756583064795,0.0043484540656209
324,324,participant_03,25,stimuli/lens.png,stimuli/banjo.png,53,45,53,45,1392,1557,671,right,796,incorrect,0,0,1,19,0.76,0,53,1219,1,16,0.64,1.22329366207123,0.129652187228203,0.0405664443969727,0.187486231327057,0.0165325459092855,0.193812593817711,0.0523572266101837,0.00447482708841562,0.82484370470047,0.64263528585434,0.0119380010291934,1.03081333637238,0.0339668318629265,0.0899576470255852,1.35256505012512,0.0209461357444525,0.00278416206128895,0.235300540924072,0.025911433622241,0.513035833835602,0.0205176286399364,0.282471925020218,1.06534087657928,0.170600891113281,0.0229501817375422,0.000935583026148379,0.025569474324584,0.00944751128554344
325,325,participant_03,26,stimuli/laser_pointer.png,stimuli/doorhandle.png,65,91,91,65,1483,1648,736,right,1179,correct,1,0,1,20,0.769230769230769,0,65,1284,0,16,0.615384615384615,1.70520663261414,0.000540455803275108,0.0161778479814529,0.0411399006843567,0.0101343747228384,0.412675499916077,0.0355386696755886,0.0358356311917305,0.0128945615142584,0.423828840255737,0.0231250002980232,0.0231147464364767,0.0666156262159348,0.0182389635592699,1.93278527259827,0.0670520439743996,0.00982532184571028,0.00657465262338519,0.477495700120926,0.00744247948750854,0.00243475963361561,0.0790315493941307,0.136025846004486,0.0243109837174416,0.00537536852061749,0.502167582511902,0.0108042238280177,0.0195598620921373
326,326,participant_03,27,stimuli/crowbar.png,stimuli/tackle.png,67,46,67,46,1550,1715,782,left,738,correct,1,1,0,21,0.777777777777778,1,46,1330,0,16,0.592592592592593,1.83929526805878,0.0266180988401175,0.174463614821434,0.0042717456817627,0.00185975129716098,0.00027421917184256,0.320308983325958,0.24319826066494,0.00328546692617238,0.00207226839847863,0.629454731941223,0.00516342045739293,0.089954286813736,0.0114293415099382,0.929153323173523,0.235363721847534,0.279374271631241,0.056098535656929,0.201671913266182,1.21844220161438,0.42392572760582,0.0468943789601326,0.0449923388659954,0.116676963865757,0.0291873719543219,0.0355705693364143,0.969820022583008,0.0200670305639505
327,327,participant_03,28,stimuli/bowtie.png,stimuli/cement_mixer.png,22,51,51,22,1601,1766,804,right,940,correct,1,0,1,22,0.785714285714286,1,51,1381,1,17,0.607142857142857,0.260946154594421,0.0106362504884601,0.241422742605209,1.77680313587189,0.26059964299202,1.1293820142746,0.00590689666569233,0.05118777602911,0.330206125974655,0.0818309411406517,0.0118144098669291,0.0270096585154533,0.00816463120281696,0.118966102600098,1.17184495925903,0.0788166970014572,0.0290908999741077,0.0193865615874529,0.046810407191515,0.00379833369515836,0.0338687486946583,1.02033698558807,0.10166048258543,0.204110577702522,0.859939217567444,0.281083881855011,0.00181802886072546,0.0504126958549023
328,328,participant_03,29,stimuli/mat.png,stimuli/safety_pin.png,17,81,81,17,1682,1847,821,right,1144,correct,1,0,1,23,0.793103448275862,0,17,1398,0,17,0.586206896551724,0.536077976226807,0.203709930181503,0.0187201108783484,0.3417047560215,1.50611853599548,0.146153002977371,0.272792160511017,0.00590666895732284,0.161788910627365,0.033886231482029,0.787032663822174,0.00565382046625018,0.0144674060866237,0.0242240931838751,1.8494998216629,0.134732842445374,0.0084394970908761,0.352823317050934,0.128535613417625,0.559001743793488,0.0607662312686443,0.00692801317200065,0.338516265153885,0.00293527520261705,0.398408710956573,0.00451798876747489,0.0102247837930918,0.00631041591987014
329,329,participant_03,30,stimuli/guitar.png,stimuli/grinder.png,41,82,82,41,1764,1929,862,right,950,correct,1,0,1,24,0.8,0,41,1439,0,17,0.566666666666667,1.18111109733582,0.0224787928164005,0.0229105483740568,0.436147391796112,0.153474912047386,0.560615003108978,0.0166781544685364,0.0951512530446053,0.888286411762238,0.582663357257843,0.591508150100708,0.0142970271408558,0.0242896676063538,0.023207513615489,1.71023523807526,0.788980841636658,0.030324125662446,0.025712713599205,0.132215082645416,0.00296245282515883,0.0403445810079575,0.281815588474274,0.728665709495544,0.144055813550949,0.0112490728497505,0.11061093211174,0.0590567551553249,0.126836255192757
330,330,participant_03,31,stimuli/duct.png,stimuli/sundial.png,64,50,64,50,1828,1993,912,left,1032,correct,1,1,0,25,0.806451612903226,1,50,1489,0,17,0.548387096774194,1.22026979923248,0.0148210329934955,0.0106870224699378,0.0128699084743857,0.72778993844986,0.00936494674533606,0.00631416821852326,0.423066049814224,0.0383220426738262,0.392471700906754,0.0348884500563145,0.00987944845110178,0.0121193034574389,0.0114694144576788,1.44446039199829,0.0123901832848787,0.11515436321497,0.002917266683653,0.155148968100548,0.00705817667767406,0.354664891958237,0.489952921867371,1.20295262336731,0.351413607597351,0.45863065123558,0.0305232517421246,0.07298344373703,0.0147251952439547
331,331,participant_03,32,stimuli/ratchet.png,stimuli/videogame.png,91,26,91,26,1919,2084,938,left,1117,correct,1,1,0,26,0.8125,0,91,1580,1,18,0.5625,2.24736928939819,0.000692882342264056,0.0021041922736913,0.0123667530715466,0.0251169633120298,0.0512356869876385,0.00163111835718155,0.150795787572861,0.00431053806096315,0.037981141358614,0.0214944127947092,0.0439289696514607,0.0095556890591979,0.00696546770632267,0.600978851318359,0.0177866518497467,0.00038201516144909,0.0909896120429039,0.0739459693431854,0.88832700252533,0.00204322719946504,0.626840114593506,0.0918607264757156,1.68138980865479,0.0149800898507237,0.0262274257838726,0.029914777725935,0.011407139711082
332,332,participant_03,33,stimuli/ramp.png,stimuli/mud.png,45,14,45,14,1964,2129,952,left,800,correct,1,1,0,27,0.818181818181818,0,45,1625,1,19,0.575757575757576,1.06075382232666,0.000834528298582882,0.0129838082939386,0.0479990132153034,0.880131363868713,0.00377257424406707,0.209957614541054,0.913673400878906,0.0199071932584047,0.0385275110602379,0.0694321915507317,0.0777271389961243,0.0339010991156101,0.00671682972460985,0.184229239821434,0.262378185987473,0.316746145486832,0.0164162572473288,0.27191698551178,0.0200736634433269,0.702505946159363,0.262448668479919,0.0109480526298285,0.00620870385318995,0.779255867004395,0.256235510110855,0.650095164775848,0.0134279876947403
333,333,participant_03,34,stimuli/spout.png,stimuli/coil.png,63,87,87,63,2051,2216,1015,right,1072,correct,1,0,1,28,0.823529411764706,0,63,1688,0,19,0.558823529411765,1.40339410305023,0.373967945575714,0.373272240161896,0.00066037941724062,0.136953204870224,0.0299076568335295,0.70723032951355,0.518678069114685,0.115071766078472,0.0204982236027718,0.0565255805850029,1.10445189476013,0.597486138343811,0.951909840106964,1.78866994380951,0.170860916376114,0.0237177852541208,0.0218785833567381,0.327713578939438,0.152990862727165,0.0196037013083696,0.0826357081532478,0.658526182174683,0.13734033703804,0.0111657632514834,0.0235052593052387,0.0200217552483082,0.0528073273599148
334,334,participant_03,35,stimuli/bracket.png,stimuli/food_processor.png,76,62,76,62,2113,2292,1077,right,1105,incorrect,0,0,1,28,0.8,0,76,1764,1,20,0.571428571428571,1.64364802837372,0.0169701036065817,0.00974877458065748,0.00446266960352659,1.11137437820435,0.0203785244375467,0.0038343109190464,0.0348698645830154,0.0504804402589798,0.0199516974389553,0.171592026948929,0.00673527037724853,0.0131654292345047,0.00936758797615767,1.3141782283783,1.1789470911026,0.0124000934883952,0.0245666764676571,0.141154900193214,0.0186945702880621,0.0179366916418076,0.114361681044102,0.208411738276482,0.815595269203186,0.00238160905428231,0.810588955879211,0.0119794514030218,0.512815535068512
335,335,participant_03,36,stimuli/prism.png,stimuli/handbrake.png,37,60,60,37,2173,2352,1114,right,2512,correct,1,0,1,29,0.805555555555556,1,60,1824,1,21,0.583333333333333,0.925636410713196,0.00458937184885144,0.0857278183102608,0.0514213852584362,0.259713441133499,0.425423353910446,0.481470346450806,0.00930931232869625,0.281978338956833,0.173132210969925,0.454964935779572,0.120944254100323,0.430356413125992,0.0999493971467018,1.63254880905151,0.0345242358744144,0.0143225146457553,0.368143975734711,0.0770161524415016,0.0116341961547732,5.46698465768713E-05,1.02450323104858,0.0431975312530994,0.547297596931458,0.0133875608444214,0.132990449666977,0.0227411612868309,0.0295997392386198
336,336,participant_03,37,stimuli/tuning_fork.png,stimuli/squirt_gun.png,80,18,80,18,2253,2432,1132,left,451,correct,1,1,0,30,0.810810810810811,0,80,1904,1,22,0.594594594594595,2.01072311401367,0.0657982677221298,0.0479804575443268,0.0436749011278152,0.0447039715945721,0.10618582367897,0.0553575828671455,0.0161635614931583,0.202422425150871,0.0166245382279158,0.0566244274377823,0.00510499626398087,0.00309500237926841,0.0334535427391529,0.75904643535614,0.0190465413033962,0.514785706996918,0.978193759918213,0.0135970944538713,0.329559981822968,0.172729268670082,0.567603290081024,0.00601608352735639,0.0190091598778963,0.0147636169567704,0.557220160961151,0.674169361591339,0.0956897437572479
337,337,participant_03,38,stimuli/plastic_film.png,stimuli/diskette.png,25,39,39,25,2292,2471,1157,right,1300,correct,1,0,1,31,0.815789473684211,1,39,1943,1,23,0.605263157894737,0.740747809410095,0.952866554260254,0.00566757703199983,0.45362800359726,0.741277098655701,0.288595616817474,0.0310001615434885,0.0243334136903286,0.0353699177503586,0.169403210282326,0.0426272638142109,0.775284349918366,0.02644894272089,0.0267486181110144,0.653633415699005,0.00539567042142153,0.00419484497979283,0.023111317306757,0.568342089653015,0.00824223831295967,0.00951490364968777,0.00347044575028121,0.00259646959602833,1.61001169681549,0.0140342824161053,0.00986799690872431,0.00108665542211384,0.00887936446815729
338,338,participant_03,39,stimuli/microscope.png,stimuli/painting.png,70,5,70,5,2362,2541,1162,left,631,correct,1,1,0,32,0.82051282051282,0,70,2013,1,24,0.615384615384615,1.53425812721252,0.00980613473802805,0.0279545895755291,0.0886351019144058,0.00127555045764893,0.0273766294121742,0.003320008283481,0.144859030842781,0.119063533842564,1.19628822803497,0.00391076831147075,0.346976935863495,0.137310072779655,0.0461116768419743,0.374808579683304,0.224136129021645,0.400685459375382,0.347281992435455,0.385450929403305,1.18669056892395,1.28215646743774,0.152926787734032,0.413360178470612,0.0688565745949745,0.226287588477135,0.0390593111515045,0.0108937211334705,0.0625991076231003
339,339,participant_03,40,stimuli/arrow.png,stimuli/doorbell.png,31,74,74,31,2436,2615,1193,right,600,correct,1,0,1,33,0.825,0,31,2044,0,24,0.6,1.23216199874878,0.0111119505017996,0.185445308685303,0.0487455762922764,0.00924764759838581,0.660551130771637,0.562891781330109,0.0128469681367278,0.0133530581369996,0.0107545163482428,0.676913619041443,0.00173291028477252,0.054210688918829,0.020799046382308,1.48896300792694,0.0240520536899567,0.0751204341650009,0.00831225328147411,0.604872047901154,0.00259631522931159,0.0608313530683517,0.131132051348686,0.783940494060516,0.728055775165558,0.0350130051374435,0.0132981268689036,0.0110485833138227,0.0509177409112453
340,340,participant_03,41,stimuli/wreath.png,stimuli/bin.png,17,39,39,17,2475,2654,1210,right,996,correct,1,0,1,34,0.829268292682927,0,17,2061,0,24,0.585365853658537,0.356564372777939,0.484842985868454,0.121259413659573,0.300114154815674,0.612560510635376,0.316330194473267,1.56611943244934,0.15057584643364,0.989951550960541,0.0145560996606946,0.0358947515487671,0.00180850375909358,0.0268696490675211,0.0108131244778633,0.931444406509399,0.13211327791214,0.0187386851757765,0.0273316968232393,0.973329305648804,0.889767348766327,0.00159277860075235,0.344701766967773,0.0427861325442791,0.661538422107697,0.0112782623618841,0.0285427439957857,0.0111338132992387,0.0369710139930248
341,341,participant_03,42,stimuli/eggbeater.png,stimuli/metal_detector.png,76,50,76,50,2525,2730,1260,right,1492,incorrect,0,0,1,34,0.80952380952381,1,50,2111,0,24,0.571428571428571,1.77335906028748,1.06057119369507,0.00639656418934464,0.0401636175811291,0.00618250947445631,0.292045682668686,0.00284664402715862,0.230615526437759,0.100698962807655,0.0297371670603752,0.0125228753313422,0.0741827562451363,0.00248610274866223,0.0156414769589901,1.66374111175537,0.0128792561590672,0.476777285337448,0.500926613807678,0.0423172153532505,0.0540758222341538,0.324489414691925,0.399516761302948,0.19242849946022,0.311016708612442,0.0721686482429504,0.0336821228265762,0.331803441047668,0.00451488606631756
342,342,participant_03,43,stimuli/chisel.png,stimuli/stirrup.png,85,79,85,79,2610,2815,1339,left,946,correct,1,1,0,35,0.813953488372093,0,85,2196,1,25,0.581395348837209,2.21426153182983,0.0158269070088863,0.00560827041044831,0.0103409793227911,0.00191127276048064,0.0256248898804188,0.0472524128854275,0.0163050312548876,0.00265879067592323,3.46512752003036E-05,0.516193509101868,0.00969401188194752,0.0190509259700775,0.00746127823367715,1.71232569217682,0.0382543429732323,0.179022908210754,0.560067355632782,0.031108807772398,0.00847123190760613,0.0664686039090157,0.456695884466171,0.0605293661355972,0.0160404220223427,0.596268653869629,0.0151306036859751,0.0300232004374266,0.0134577620774508
343,343,participant_03,44,stimuli/pet_food.png,stimuli/defibrillator.png,12,58,58,12,2668,2873,1351,right,1696,correct,1,0,1,36,0.818181818181818,0,12,2208,0,25,0.568181818181818,0.185255289077759,1.54274165630341,0.446289092302322,0.0040553193539381,0.0506369955837727,0.0860102325677872,0.00301633239723742,0.028793403878808,0.472217530012131,0.0220021177083254,0.0528437532484531,0.363393694162369,0.0217611212283373,0.0331052765250206,1.1529620885849,0.0504221506416798,0.00660002510994673,0.210484161973,0.466622084379196,0.0603402778506279,0.0123535627499223,0.117187708616257,0.0243472475558519,1.54242348670959,0.0133253028616309,0.571510076522827,0.0406496785581112,0.0120333386585116
344,344,participant_03,45,stimuli/teabag.png,stimuli/trigger.png,15,69,69,15,2737,2942,1366,right,1090,correct,1,0,1,37,0.822222222222222,0,15,2223,0,25,0.555555555555556,0.366007596254349,1.1677473783493,0.00799738895148039,0.111264072358608,0.837789237499237,0.928652584552765,0.545447766780853,0.00204606307670474,0.0102796396240592,0.0231738276779652,0.0586713925004005,0.0161459408700466,0.0177370775490999,0.50023752450943,1.60760223865509,0.00333612598478794,0.00662773801013827,0.117132425308228,0.0129787204787135,0.0220070816576481,0.00344211631454527,0.279083698987961,0.0179472137242556,0.284710377454758,0.0146657107397914,0.00867553986608982,0.00514905713498592,0.0278138630092144
345,345,participant_03,46,stimuli/antenna.png,stimuli/walker2.png,60,20,60,20,2797,3002,1386,left,497,correct,1,1,0,38,0.826086956521739,1,20,2243,0,25,0.543478260869565,1.50138521194458,0.000338957615895197,0.00490870838984847,0.0014540737029165,0.0877343341708183,0.00775758223608136,0.409441202878952,0.579049468040466,0.0402681864798069,0.522241950035095,0.0369456708431244,0.0050673489458859,0.148787781596184,0.00726054096594453,0.382209002971649,0.140110671520233,0.00950598251074553,0.390912920236588,0.466747403144836,1.16232740879059,0.00645160349085927,0.828903079032898,0.378251850605011,0.104115158319473,0.00173285626806319,0.372054576873779,0.0321892090141773,0.00316726672463119
346,346,participant_03,47,stimuli/shaker.png,stimuli/revolving_door.png,70,47,70,47,2844,3072,1433,right,4443,incorrect,0,0,1,38,0.808510638297872,1,47,2290,0,25,0.531914893617021,1.44764244556427,0.635558128356934,0.0148368319496512,0.0415632650256157,0.3634392619133,0.0343148745596409,0.0126063674688339,0.00539983436465263,0.690817654132843,0.0783729255199432,0.00365127599798143,0.0248897448182106,0.00476062530651689,1.28882455825806,1.05399823188782,0.0336598195135593,0.00267851492390037,0.0247773192822933,0.891337215900421,0.0099484808743,0.0223961733281612,0.629573702812195,0.785419642925262,0.321586579084396,0.0189407411962748,0.0205985940992832,0.0575094670057297,0.0479715652763844
